5 41 0.15707963267948965579 0.050000000000000002775
1 16 3, 0 16 2, 2 16 3, 1 15 3 [3] 1 17 3 [3], 1 16 0 1 16 2, 2.1680024624886811146 2.957706044224946762 3.4489992989652638044 2.4012616255416769917 6.0422946803350852107 3.8054619491783281404 1.3077854586832917682 -0.29229371763545614061 -0.55099999820558165365 -1.3077851969983416148 0.29229371698875361573 -0.55049156306164237496
1 17 0, 0 17 0, 2 17 0, 1 16 0 [0] 1 18 0 [0], 1 17 2 1 17 3, -2.7203161235595678669 5.4036269292842549205 1.9493832613537569464 -2.2796835660173226934 3.5963733084210334212 1.9489999829833890565 2.4751123117231594861 5.9494947493307011043 -2.9318601606878100796 2.1686703591904890053 3.050500238305633438 -2.8680954942456531321
1 17 2, 0 17 3, 2 17 2, 1 16 2 [2] 1 18 2 [2], 1 17 0 1 17 3, -2.2796835660173226934 3.5963733084210334212 1.9489999829833890565 -2.7203161235595678669 5.4036269292842549205 1.9493832613537569464 -1.1256578785436281987 0.19949412051887654984 -0.87555935607160995105 1.1256553943564806541 -0.19949371572320206969 -0.8754406937797802879
1 17 3, 0 17 2, 2 17 3, 1 16 3 [3] 1 18 3 [3], 1 17 0 1 17 2, 2.1686703591904890053 3.050500238305633438 -2.8680954942456531321 2.4751123117231594861 5.9494947493307011043 -2.9318601606878100796 1.1256553943564806541 -0.19949371572320206969 -0.8754406937797802879 -1.1256578785436281987 0.19949412051887654984 -0.87555935607160995105
1 18 0, 0 18 0, 2 18 0, 1 17 0 [0] 1 19 0 [0], 1 18 2 1 18 3, -2.7372297708924966387 5.4750183413352928596 1.9494393451498672753 -2.2627707242083170414 3.5249785275286509289 1.9489962485762140076 2.3518030926733706209 5.8345462258737930127 -2.9421129583906533434 2.1555656511105905082 3.1654486864965094561 -2.884671648601185634
1 18 2, 0 18 2, 2 18 2, 1 17 2 [2] 1 19 2 [2], 1 18 0 1 18 3, -2.2627707242083170414 3.5249785275286509289 1.9489962485762140076 -2.7372297708924966387 5.4750183413352928596 1.9494393451498672753 -0.72386211062944461059 0.084545523408268832832 -0.94927357469111206534 0.72385927001417593729 -0.084545275742421335808 -0.94899998125089912727
1 18 3, 0 18 3, 2 18 3, 1 17 3 [3] 1 19 2 [3], 1 18 0 1 18 2, 2.1555656511105905082 3.1654486864965094561 -2.884671648601185634 2.3518030926733706209 5.8345462258737930127 -2.9421129583906533434 0.72385927001417593729 -0.084545275742421335808 -0.94899998125089912727 -0.72386211062944461059 0.084545523408268832832 -0.94927357469111206534
1 19 0, 0 19 0, 2 19 0, 1 18 0 [0] 1 20 0 [0], 1 19 2, -2.7780357121407597277 5.5500003885110507084 1.9496658703929401479 -2.2219645826418412682 3.4499997195521010517 1.9489999633926831101
1 19 2, 0 19 2, 2 19 2 2 19 3, 1 18 2 [2] 1 18 3 [3] 1 20 2 [2], 1 19 0, -2.2219645826418412682 3.4499997195521010517 1.9489999633926831101 -2.7780357121407597277 5.5500003885110507084 1.9496658703929401479
1 20 0, 0 20 0, 2 20 0, 1 19 0 [0] 1 21 0 [0], 1 20 2, -2.2219646831617669847 5.5500000817651189422 1.5510001880699653131 -2.7780353068434768816 3.4499996546286175735 1.5503337737188032097
1 20 2, 0 20 1, 2 20 2 2 20 3, 1 19 2 [2] 1 21 2 [2] 1 21 3 [3], 1 20 0, -2.7780353068434768816 3.4499996546286175735 1.5503337737188032097 -2.2219646831617669847 5.5500000817651189422 1.5510001880699653131
1 21 0, 0 21 0, 2 21 0, 1 20 0 [0] 1 22 0 [0], 1 21 2 1 21 3, 2.0252046603212190412 5.8345463753880357771 -1.2286571749713599556 2.1555657472361526849 3.1654483751623851972 -1.2508685320874386449 -2.2627697790288134883 5.4750183219618602237 1.5510001734780756166 -2.7372302722597261493 3.5249816927663335519 1.5505604547508164969
1 21 2, 0 21 1, 2 21 2, 1 20 2 [2] 1 22 3 [2], 1 21 0 1 21 3, 2.1555657472361526849 3.1654483751623851972 -1.2508685320874386449 2.0252046603212190412 5.8345463753880357771 -1.2286571749713599556 0.72385956605640611183 0.084545353609261228444 -0.55099999698495905065 -0.72386005122285690395 -0.084545352545068563899 -0.55072639967762404556
1 21 3, 0 21 3, 2 21 3, 1 20 2 [3] 1 22 2 [3], 1 21 0 1 21 2, -2.7372302722597261493 3.5249816927663335519 1.5505604547508164969 -2.2627697790288134883 5.4750183219618602237 1.5510001734780756166 -0.72386005122285690395 -0.084545352545068563899 -0.55072639967762404556 0.72385956605640611183 0.084545353609261228444 -0.55099999698495905065
1 22 0, 0 22 0, 2 22 0, 1 21 0 [0] 1 23 0 [0], 1 22 2 1 22 3, -2.2796833134813851985 5.4036271325465259351 1.5510004095053446793 -2.7203171789392803782 3.5963724926909050871 1.5506165794140163161 1.9264025031815519284 5.9494948566874752415 -1.2623908679219115748 2.1686704387374438063 3.0504998594580636783 -1.2549096464445823607
1 22 2, 0 22 3, 2 22 2, 1 21 3 [3] 1 23 3 [2], 1 22 0 1 22 3, -2.7203171789392803782 3.5963724926909050871 1.5506165794140163161 -2.2796833134813851985 5.4036271325465259351 1.5510004095053446793 -1.1256555522917284229 -0.19949385142030170993 -0.55055686162148376184 1.1256554256418194182 0.19949384640579484462 -0.55099999757778839183
1 22 3, 0 22 1, 2 22 3, 1 21 2 [2] 1 23 2 [3], 1 22 0 1 22 2, 2.1686704387374438063 3.0504998594580636783 -1.2549096464445823607 1.9264025031815519284 5.9494948566874752415 -1.2623908679219115748 1.1256554256418194182 0.19949384640579484462 -0.55099999757778839183 -1.1256555522917284229 -0.19949385142030170993 -0.55055686162148376184
1 23 0, 0 23 0, 2 23 0, 1 22 0 [0] 1 24 0 [0], 1 23 2 1 23 3, 3.4896313752232583915 6.0422948476808393536 -2.7494519038486382457 2.8319975823539413894 2.9577003605183893597 -2.7589915148742725215 -2.2239269739575115992 5.3730531261989842306 1.5510004232173713045 -2.7760728185078251685 3.6269467087174867003 1.5505798859352242224
1 23 2, 0 23 1, 2 23 3, 1 22 3 [3] 1 24 2 [2], 1 23 0 1 23 3, 2.8319975823539413894 2.9577003605183893597 -2.7589915148742725215 3.4896313752232583915 6.0422948476808393536 -2.7494519038486382457 1.3077882630039647793 0.29229417038179927867 -0.55100012216606342186 -1.3077857676348823013 -0.29229382504543621746 -0.55049155707602126509
1 23 3, 0 23 3, 2 23 2, 1 22 2 [2] 1 24 3 [3], 1 23 0 1 23 2, -2.7760728185078251685 3.6269467087174867003 1.5505798859352242224 -2.2239269739575115992 5.3730531261989842306 1.5510004232173713045 -1.3077857676348823013 -0.29229382504543621746 -0.55049155707602126509 1.3077882630039647793 0.29229417038179927867 -0.55100012216606342186
1 24 0, 0 24 0, 2 24 0, 1 23 0 [0] 1 25 0 [0], 1 24 2 1 24 3, 3.353398369716776628 6.1106612631825862891 -2.7776052241397666265 2.8470897438695028647 2.8893390963014158323 -2.5209272151717372346 -2.1529174146032046267 5.3863387422122084302 1.5510000159946277786 -2.8470824004009136488 3.6136607865799308392 1.550515763759249932
1 24 2, 0 24 2, 2 24 3, 1 23 2 [2] 1 25 3 [2], 1 24 0 1 24 3, 2.8470897438695028647 2.8893390963014158323 -2.5209272151717372346 3.353398369716776628 6.1106612631825862891 -2.7776052241397666265 1.3845614368933258919 0.35032421005870784114 -0.94899998554546116659 -1.3845608556846817905 -0.35032437744428723825 -0.94952109126907136006
1 24 3, 0 24 3, 2 24 2, 1 23 3 [3] 1 25 2 [3], 1 24 0 1 24 2, -2.8470824004009136488 3.6136607865799308392 1.550515763759249932 -2.1529174146032046267 5.3863387422122084302 1.5510000159946277786 -1.3845608556846817905 -0.35032437744428723825 -0.94952109126907136006 1.3845614368933258919 0.35032421005870784114 -0.94899998554546116659
1 25 0, 0 25 0, 2 25 0, 1 24 0 [0] 1 26 0 [0], 1 25 2 1 25 3, -2.1496764079654053781 5.3845632304551598323 1.5510000167220545641 -2.8503236690732611792 3.6154367197127976751 1.550478998668419317 3.2109887743281477767 6.152910632360326204 -2.808569622295006063 2.8893391243198838225 2.8470885910498169302 -2.1962083351183157021
1 25 2, 0 25 3, 2 25 2, 1 24 3 [3] 1 26 2 [2], 1 25 0 1 25 3, -2.8503236690732611792 3.6154367197127976751 1.550478998668419317 -2.1496764079654053781 5.3845632304551598323 1.5510000167220545641 -1.3863394119480541012 -0.34707828892602382576 -0.62447299532068467621 1.386337780069100134 0.34707795270890540173 -0.62452691992941056221
1 25 3, 0 25 2, 2 25 3, 1 24 2 [2] 1 26 3 [3], 1 25 0 1 25 2, 2.8893391243198838225 2.8470885910498169302 -2.1962083351183157021 3.2109887743281477767 6.152910632360326204 -2.808569622295006063 1.386337780069100134 0.34707795270890540173 -0.62452691992941056221 -1.3863394119480541012 -0.34707828892602382576 -0.62447299532068467621
1 26 0, 0 26 0, 2 26 0, 1 25 0 [0] 1 27 0 [0], 1 26 2 1 26 3, -2.2077062960451794283 5.307794435297318536 1.5510000296881272241 -2.7922936962002111728 3.6922057537611907562 1.5504919334417224252 1.5211873299646907486 6.1680027583492433862 3.3370672320182159786 2.0422945866061894548 2.8319981193268244368 3.448999091800482919
1 26 2, 0 26 3, 2 26 2, 1 25 2 [2] 1 27 2 [2], 1 26 0 1 26 3, -2.7922936962002111728 3.6922057537611907562 1.5504919334417224252 -2.2077062960451794283 5.307794435297318536 1.5510000296881272241 -1.373057315261849487 -0.27606856103394772362 -0.62439687211934791212 1.3730568836024803491 0.27606823760467824602 -0.62460311627243736421
1 26 3, 0 26 2, 2 26 3, 1 25 3 [3] 1 27 3 [3], 1 26 0 1 26 2, 2.0422945866061894548 2.8319981193268244368 3.448999091800482919 1.5211873299646907486 6.1680027583492433862 3.3370672320182159786 1.3730568836024803491 0.27606823760467824602 -0.62460311627243736421 -1.373057315261849487 -0.27606856103394772362 -0.62439687211934791212
1 27 0, 0 27 0, 2 27 0, 1 26 0 [0] 1 28 0 [0], 1 27 2 1 27 3, -2.3005063296701537823 5.1256639777542831737 1.5510000206062908301 -2.699494020721143972 3.8743335586466653985 1.5505569456714869414 1.7559731390457877786 6.1686706917148113049 3.4446587171137430516 1.9494937603621649291 2.8313245712819923305 3.4489942918211906608
1 27 2, 0 27 3, 2 27 2, 1 26 2 [2] 1 28 0 [2], 1 27 0 1 27 3, -2.699494020721143972 3.8743335586466653985 1.5505569456714869414 -2.3005063296701537823 5.1256639777542831737 1.5510000206062908301 -1.4036267171925718156 -0.22031633885394508177 -0.55061633171072799087 1.4036282155002524074 0.2203161245768183174 -0.55100007456901267667
1 27 3, 0 27 2, 2 27 3, 1 26 3 [3] 1 28 2 [3], 1 27 0 1 27 2, 1.9494937603621649291 2.8313245712819923305 3.4489942918211906608 1.7559731390457877786 6.1686706917148113049 3.4446587171137430516 1.4036282155002524074 0.2203161245768183174 -0.55100007456901267667 -1.4036267171925718156 -0.22031633885394508177 -0.55061633171072799087
1 28 0, 0 28 0, 2 28 0 2 28 1, 1 27 0 [0] 1 27 2 [2] 1 29 0 [0], 1 28 2, -1.4750196082700253176 -0.23723097841476517567 -0.55118184773116862818 1.4750195615548735705 0.23722998938771150401 -0.55100007358726255103
1 28 2, 0 28 2, 2 28 3, 1 27 3 [3] 1 29 2 [2], 1 28 0, 1.4750195615548735705 0.23722998938771150401 -0.55100007358726255103 -1.4750196082700253176 -0.23723097841476517567 -0.55118184773116862818
1 29 0, 0 29 0, 2 29 0, 1 28 0 [0] 1 30 0 [0], 1 29 2, 5.7002795097589462613 -4.0905289675846709941 -4.4989999681316623637 3.2997215205444367924 -2.8840944765337956924 -3.4489941010627873653
1 29 2, 0 29 2, 2 29 2, 1 28 2 [2] 1 30 2 [2], 1 29 0, 3.2997215205444367924 -2.8840944765337956924 -3.4489941010627873653 5.7002795097589462613 -4.0905289675846709941 -4.4989999681316623637
1 30 0, 0 30 0, 2 30 0, 1 29 0 [0] 1 31 0 [0], 1 30 2, 4.3497211708946847963 -4.0905292073249750473 5.5510009581360675312 3.299719612518692724 -2.8840940531342944553 3.4489984069355728024
1 30 2, 0 30 2, 2 30 2, 1 29 2 [2] 1 31 2 [2], 1 30 0, 3.299719612518692724 -2.8840940531342944553 3.4489984069355728024 4.3497211708946847963 -4.0905292073249750473 5.5510009581360675312
1 31 0, 0 31 0, 2 31 0 2 31 2, 1 30 0 [0] 1 32 0 [0] 1 32 2 [2], 1 31 2, 4.2154546010007463152 -4.2034522996558978392 5.5510009197492671262 3.1654533087434844063 -2.8444348707330697757 3.4489987035551061822
1 31 2, 0 31 2, 2 31 3, 1 30 2 [2] 1 32 3 [3], 1 31 0, 3.1654533087434844063 -2.8444348707330697757 3.4489987035551061822 4.2154546010007463152 -4.2034522996558978392 5.5510009197492671262
1 32 0, 0 32 0, 2 32 0, 1 31 0 [0] 1 33 0 [0], 1 32 2 1 32 3, -2.6994939224038816406 5.125664273312284358 1.9489999739243255572 -2.3005060628979405735 3.8743354366326241411 1.9494431092777166902 4.1005060498021430603 -4.3359888628288967283 5.5510009793269556865 3.0505061240700812597 -2.8313244311317471436 3.4489942553466383934
1 32 2, 0 32 3, 2 32 2, 1 31 0 [2] 1 33 2 [2], 1 32 0 1 32 3, -2.3005060628979405735 3.8743354366326241411 1.9494431092777166902 -2.6994939224038816406 5.125664273312284358 1.9489999739243255572 -1.403628218548814699 0.22031722076316812009 -0.87531517087609911343 1.4036288920538999569 -0.22031695908511467197 -0.87568483912928696267
1 32 3, 0 32 2, 2 32 3, 1 31 2 [3] 1 33 3 [3], 1 32 0 1 32 2, 3.0505061240700812597 -2.8313244311317471436 3.4489942553466383934 4.1005060498021430603 -4.3359888628288967283 5.5510009793269556865 1.4036288920538999569 -0.22031695908511467197 -0.87568483912928696267 -1.403628218548814699 0.22031722076316812009 -0.87531517087609911343
1 33 0, 0 33 0, 2 33 0, 1 32 0 [0] 1 34 0 [0], 1 33 2 1 33 3, -2.792294280966790776 5.307796623110709433 1.5510003425324490056 -2.2077061277350225055 3.6922052950194195197 1.5504915759914670303 4.0077891061862445098 -4.4848180915790303303 5.5510009335589245438 2.9577061645860882599 -2.8319925090302526805 3.4489943562891216544
1 33 2, 0 33 3, 2 33 2, 1 32 2 [2] 1 34 2 [2], 1 33 0 1 33 3, -2.2077061277350225055 3.6922052950194195197 1.5504915759914670303 -2.792294280966790776 5.307796623110709433 1.5510003425324490056 -1.373056954086230741 0.27606926512155383068 -0.87539695852184362668 1.373057224317249414 -0.27606893074742222539 -0.8756031389474664417
1 33 3, 0 33 2, 2 33 3, 1 32 3 [3] 1 34 3 [3], 1 33 0 1 33 2, 2.9577061645860882599 -2.8319925090302526805 3.4489943562891216544 4.0077891061862445098 -4.4848180915790303303 5.5510009335589245438 1.373057224317249414 -0.27606893074742222539 -0.8756031389474664417 -1.373056954086230741 0.27606926512155383068 -0.87539695852184362668
1 34 0, 0 34 0, 2 34 0, 1 33 0 [0] 1 35 0 [0], 1 34 2 1 34 3, -2.8503239273967797552 5.384564525339233576 1.5510003895075119562 -2.1496763749785379183 3.6154365277438365033 1.5504789479074703173 4.292893718832647032 -4.2928931592448176247 -5.5510008978681577574 2.8893390097926805459 -2.8470896126945834937 -3.4489998925189717661
1 34 2, 0 34 3, 2 34 2, 1 33 2 [2] 1 35 2 [2], 1 34 0 1 34 3, -2.1496763749785379183 3.6154365277438365033 1.5504789479074703173 -2.8503239273967797552 5.384564525339233576 1.5510003895075119562 -1.3863379287678028185 0.34707789095566654591 -0.87547295417728865364 1.3863383615044952978 -0.34707770959662898048 -0.8755267410936723449
1 34 3, 0 34 2, 2 34 3, 1 33 3 [3] 1 35 3 [3], 1 34 0 1 34 2, 2.8893390097926805459 -2.8470896126945834937 -3.4489998925189717661 4.292893718832647032 -4.2928931592448176247 -5.5510008978681577574 1.3863383615044952978 -0.34707770959662898048 -0.8755267410936723449 -1.3863379287678028185 0.34707789095566654591 -0.87547295417728865364
1 35 0, 0 35 0, 2 35 0, 1 34 0 [0] 1 36 0 [0], 1 35 2 1 35 3, -2.8470826560811213213 5.3863386359840514927 1.9489999787275682496 -2.1529174273618369995 3.6136612552945188703 1.9494845173685848571 4.2928832694775023171 -4.2928929685895846902 5.5510036115919509924 2.8470896807346615098 -2.8893396117252700961 3.4489993320623746342
1 35 2, 0 35 3, 2 35 2, 1 34 2 [2] 1 36 2 [2], 1 35 0 1 35 3, -2.1529174273618369995 3.6136612552945188703 1.9494845173685848571 -2.8470826560811213213 5.3863386359840514927 1.9489999787275682496 -1.3845622860284991785 0.35032458267547456065 -0.55100001110785734593 1.3845607138321402995 -0.3503244723939807348 -0.55047890664169008002
1 35 3, 0 35 2, 2 35 3, 1 34 3 [3] 1 36 3 [3], 1 35 0 1 35 2, 2.8470896807346615098 -2.8893396117252700961 3.4489993320623746342 4.2928832694775023171 -4.2928929685895846902 5.5510036115919509924 1.3845607138321402995 -0.3503244723939807348 -0.55047890664169008002 -1.3845622860284991785 0.35032458267547456065 -0.55100001110785734593
1 36 0, 0 36 0, 2 36 0, 1 35 0 [0] 1 37 0 [0], 1 36 2 1 36 3, -2.7760732472526412629 5.3730533761238703505 1.9489995768220718108 -2.223926641817260741 3.6269464403032771748 1.9494197754357516227 4.4848758830838653111 -4.0077072844120058548 5.5509999948958510529 2.8319975714474203698 -2.957705613411443224 3.4489994905839505001
1 36 2, 0 36 3, 2 36 2, 1 35 2 [2] 1 37 2 [2], 1 36 0 1 36 3, -2.223926641817260741 3.6269464403032771748 1.9494197754357516227 -2.7760732472526412629 5.3730533761238703505 1.9489995768220718108 -1.3077869613565507035 0.29229403545107413009 -0.55100006612490282088 1.3077850454352057951 -0.2922936582434791375 -0.55049156640795648965
1 36 3, 0 36 2, 2 36 3, 1 35 3 [3] 1 37 3 [3], 1 36 0 1 36 2, 2.8319975714474203698 -2.957705613411443224 3.4489994905839505001 4.4848758830838653111 -4.0077072844120058548 5.5509999948958510529 1.3077850454352057951 -0.2922936582434791375 -0.55049156640795648965 -1.3077869613565507035 0.29229403545107413009 -0.55100006612490282088
1 37 0, 0 37 0, 2 37 0, 1 36 0 [0] 1 38 0 [0], 1 37 2 1 37 3, -2.7203166603123256629 5.4036271456493958353 1.9489999700660458614 -2.279684071383282884 3.596373093179690894 1.9493832252409437622 4.3359884839988867 -4.1004965692952417556 5.5510009803309845466 2.8313296264446425887 -3.0505056280770115329 3.4489998613192462961
1 37 2, 0 37 3, 2 37 2, 1 36 2 [2] 1 38 2 [2], 1 37 0 1 37 3, -2.279684071383282884 3.596373093179690894 1.9493832252409437622 -2.7203166603123256629 5.4036271456493958353 1.9489999700660458614 -1.125656684946397812 0.19949403928456405088 -0.87544047607673647349 1.125657674271200781 -0.19949405645639370355 -0.87555935504884463417
1 37 3, 0 37 2, 2 37 3, 1 36 3 [3] 1 38 3 [3], 1 37 0 1 37 2, 2.8313296264446425887 -3.0505056280770115329 3.4489998613192462961 4.3359884839988867 -4.1004965692952417556 5.5510009803309845466 1.125657674271200781 -0.19949405645639370355 -0.87555935504884463417 -1.125656684946397812 0.19949403928456405088 -0.87544047607673647349
1 38 0, 0 38 0, 2 38 0, 1 37 0 [0] 1 39 0 [0], 1 38 2 1 38 3, -2.7372303060703435663 5.4750183880253988633 1.9489999430030719995 -2.2627707177559663876 3.5249783099995148916 1.9494359864116517222 2.1766536847293513901 5.8345461285120689964 -2.7480026193140272284 2.1555654772308021627 3.1654486785785000968 -3.0880618693318999668
1 38 2, 0 38 3, 2 38 3, 1 37 2 [2] 1 39 2 [2], 1 38 0 1 38 3, -2.2627707177559663876 3.5249783099995148916 1.9494359864116517222 -2.7372303060703435663 5.4750183880253988633 1.9489999430030719995 -0.72385910585489876557 0.084545238350987914066 -0.94899958904607462085 0.72385959828985324548 -0.084545137315527721378 -0.94927358281372598015
1 38 3, 0 38 2, 2 38 2, 1 37 3 [3] 1 39 2 [3], 1 38 0 1 38 2, 2.1555654772308021627 3.1654486785785000968 -3.0880618693318999668 2.1766536847293513901 5.8345461285120689964 -2.7480026193140272284 0.72385959828985324548 -0.084545137315527721378 -0.94927358281372598015 -0.72385910585489876557 0.084545238350987914066 -0.94899958904607462085
1 39 0, 0 39 0, 2 39 0, 1 38 0 [0] 1 40 0 [0], 1 39 2, -2.7780356027771810901 5.5500002653249049799 1.5510003992026071273 -2.2219646499069596324 3.4499996051249488537 1.5503336995914738238
1 39 2, 0 39 2, 2 39 2 2 39 3, 1 38 2 [2] 1 38 3 [3] 1 40 2 [2], 1 39 0, -2.2219646499069596324 3.4499996051249488537 1.5503336995914738238 -2.7780356027771810901 5.5500002653249049799 1.5510003992026071273
1 40 0, 0 40 0, 2 40 0, 1 39 0 [0] 1 0 0 [0], 1 40 2, -2.2219645141637491826 5.5500007428366391337 1.5503341549755544903 -2.7780354669961679904 3.4499999869664188523 1.5510001410918443642
1 40 2, 0 40 2, 2 40 2 2 40 3, 1 39 2 [2] 1 0 2 [2], 1 40 0, -2.7780354669961679904 3.4499999869664188523 1.5510001410918443642 -2.2219645141637491826 5.5500007428366391337 1.5503341549755544903
2 0 0, 1 0 0, 3 0 0, 2 1 0 [0] 2 40 0 [0], 2 0 2 2 0 3, -2.1939295026260663413 5.6000004042974325102 1.6001673162890412971 -2.8060706797563259585 3.3999999073884126232 1.6010000535687078926 1.7542456236314609707 5.7502796118037764472 -0.9763755203920971848 2.165906252870735571 3.2497148740992329862 -1.0333368890615783898
2 0 2, 1 0 2, 3 0 3, 2 1 3 [2] 2 40 2 [2], 2 0 0 2 0 3, -2.8060706797563259585 3.3999999073884126232 1.6010000535687078926 -2.1939295026260663413 5.6000004042974325102 1.6001673162890412971 -0.094047436334122741509 -0.00027863967938945892944 -0.6009999996093626784 0.094048385907901918545 0.0002787952939261947741 -0.60099823734324020475
2 0 3, 1 0 2, 3 0 2, 2 1 2 [3] 2 40 3 [3], 2 0 0 2 0 2, 2.165906252870735571 3.2497148740992329862 -1.0333368890615783898 1.7542456236314609707 5.7502796118037764472 -0.9763755203920971848 0.094048385907901918545 0.0002787952939261947741 -0.60099823734324020475 -0.094047436334122741509 -0.00027863967938945892944 -0.6009999996093626784
2 1 0, 1 1 0, 3 1 0, 2 0 0 [0] 2 2 0 [0], 2 1 2 2 1 3, 1.6421448763066874843 5.884546255816954563 -0.9791738702753449708 2.2055656023307608215 3.11545218778974764 -0.94242626401164686368 -2.2217185577268017128 5.5315205715566770905 1.6004263328631413987 -2.7782807803929960855 3.4684803260668708446 1.6010000384576370535
2 1 2, 1 1 3, 3 1 3, 2 0 3 [3] 2 2 3 [2], 2 1 0 2 1 3, 2.2055656023307608215 3.11545218778974764 -0.94242626401164686368 1.6421448763066874843 5.884546255816954563 -0.9791738702753449708 1.0316279217487955843 0.13454528533353166119 -0.60056459457523225787 -1.0316275774808270072 -0.13454530146150922576 -0.60099999615170218715
2 1 3, 1 1 2, 3 1 2, 2 0 2 [2] 2 2 2 [3], 2 1 0 2 1 2, -2.7782807803929960855 3.4684803260668708446 1.6010000384576370535 -2.2217185577268017128 5.5315205715566770905 1.6004263328631413987 -1.0316275774808270072 -0.13454530146150922576 -0.60099999615170218715 1.0316279217487955843 0.13454528533353166119 -0.60056459457523225787
2 2 0, 1 2 0, 3 2 0, 2 1 0 [0] 2 3 0 [0], 2 2 2 2 2 3, -2.2491518979548486002 5.463547778444620917 1.6005193957651553393 -2.7508470164632106148 3.5364530915040255365 1.6010002022759384221 4.0002831818735380409 3.7647918940489035755 5.6010008986542114683 2.7813297316718106344 3.0005059919973944282 3.398999457608816499
2 2 2, 1 2 2, 3 2 2, 2 1 3 [3] 2 3 2 [2], 2 2 0 2 2 3, -2.7508470164632106148 3.5364530915040255365 1.6010002022759384221 -2.2491518979548486002 5.463547778444620917 1.6005193957651553393 -1.3854043308035033367 -0.24949378917555087299 -0.6009999948679061177 1.3854034764471223617 0.24949392705583167684 -0.60101300664772272509
2 2 3, 1 2 3, 3 2 3, 2 1 2 [2] 2 3 3 [3], 2 2 0 2 2 2, 2.7813297316718106344 3.0005059919973944282 3.398999457608816499 4.0002831818735380409 3.7647918940489035755 5.6010008986542114683 1.3854034764471223617 0.24949392705583167684 -0.60101300664772272509 -1.3854043308035033367 -0.24949378917555087299 -0.6009999948679061177
2 3 0, 1 3 0, 3 3 0, 2 2 0 [0] 2 4 0 [0], 2 3 2 2 3 3, -2.2076742028611229252 5.4347024845105371682 1.8994877815229720408 -2.7819975982952898086 3.5510808580097545927 1.898999915080306966 4.4848177586603190647 4.0077891745304130566 5.6009999535798753456 2.7819976854616839112 2.9077005131178745855 3.3989999772488115326
2 3 2, 1 3 2, 3 3 3, 2 2 2 [2] 2 4 3 [2], 2 3 0 2 3 3, -2.7819975982952898086 3.5510808580097545927 1.898999915080306966 -2.2076742028611229252 5.4347024845105371682 1.8994877815229720408 -1.5106568043463082241 -0.34229387341162775816 -0.89899967523406021375 1.5106559216483144147 0.34229388517567721494 -0.89963162133711571667
2 3 3, 1 3 3, 3 3 2, 2 2 3 [3] 2 4 2 [3], 2 3 0 2 3 2, 2.7819976854616839112 2.9077005131178745855 3.3989999772488115326 4.4848177586603190647 4.0077891745304130566 5.6009999535798753456 1.5106559216483144147 0.34229388517567721494 -0.89963162133711571667 -1.5106568043463082241 -0.34229387341162775816 -0.89899967523406021375
2 4 0, 1 4 0, 3 4 0, 2 3 0 [0] 2 5 0 [0], 2 4 2 2 4 3, 3.9393401636687870315 3.2852107488347397357 -5.6010010056361974052 2.797089800994005504 2.8393392414676701385 -3.3989993701903506996 -2.1464466602088365655 5.4520820387241437643 1.899537545252613313 -2.7970901738708966456 3.4914548966825207365 1.8989999514735385055
2 4 2, 1 4 2, 3 4 2, 2 3 3 [3] 2 5 2 [2], 2 4 0 2 4 3, 2.797089800994005504 2.8393392414676701385 -3.3989993701903506996 3.9393401636687870315 3.2852107488347397357 -5.6010010056361974052 1.4856176724803782374 0.36270523679008170869 -0.89958984855995272057 -1.485618137962470442 -0.36270500417370482583 -0.89899997992418023696
2 4 3, 1 4 3, 3 4 3, 2 3 2 [2] 2 5 3 [3], 2 4 0 2 4 2, -2.7970901738708966456 3.4914548966825207365 1.8989999514735385055 -2.1464466602088365655 5.4520820387241437643 1.899537545252613313 -1.485618137962470442 -0.36270500417370482583 -0.89899997992418023696 1.4856176724803782374 0.36270523679008170869 -0.89958984855995272057
2 5 0, 1 5 0, 3 5 0, 2 4 0 [0] 2 6 0 [0], 2 5 2 2 5 3, 4.0077066455026724156 3.3604967998885562074 -5.601001037763468915 2.8393391722842498126 2.7970897110013344111 -3.3989999526202532288 -2.1372918182062616844 5.4856284972810316347 1.6004101502989860339 -2.8393391131645149273 3.4648838079702706238 1.6010000349866448932
2 5 2, 1 5 2, 3 5 3, 2 4 2 [2] 2 6 3 [2], 2 5 0 2 5 3, 2.8393391722842498126 2.7970897110013344111 -3.3989999526202532288 4.0077066455026724156 3.3604967998885562074 -5.601001037763468915 1.4520858334964767966 0.35355078610192597343 -0.62449998737387490966 -1.4520856540091808818 -0.35355080655528831058 -0.6245000009108117034
2 5 3, 1 5 3, 3 5 2, 2 4 3 [3] 2 6 2 [3], 2 5 0 2 5 2, -2.8393391131645149273 3.4648838079702706238 1.6010000349866448932 -2.1372918182062616844 5.4856284972810316347 1.6004101502989860339 -1.4520856540091808818 -0.35355080655528831058 -0.6245000009108117034 1.4520858334964767966 0.35355078610192597343 -0.62449998737387490966
2 6 0, 1 6 0, 3 6 0, 2 5 0 [0] 2 7 0 [0], 2 6 2 2 6 3, -2.1577062460392664179 5.5106733227820638987 1.8996316156578223477 -2.8422937323182910774 3.4893265050516690806 1.8989999705705735699 4.1005066947516644049 3.4907318183096851527 -5.6010010374236642861 2.9077054500080214971 2.7819974143513030995 -3.3989999555921524
